time,flux,flux_error
0.183240611961057,0.9987723200213277,0.001
0.18393602225312933,0.9998902364026093,0.001
0.18463143254520165,0.9997046071061836,0.001
0.18532684283727396,1.0000831493407885,0.001
0.18602225312934628,1.0005572495451456,0.001
0.1867176634214186,0.9998250888946905,0.001
0.18741307371349092,0.9987545899774366,0.001
0.18810848400556324,1.0002867793091852,0.001
0.1888038942976356,0.9982028331061257,0.001
0.18949930458970793,1.0009593872668963,0.001
0.19019471488178025,0.9991667464291544,0.001
0.19089012517385257,0.9985954664220806,0.001
0.19158553546592488,0.999208236192576,0.001
0.1922809457579972,1.0011461635233367,0.001
0.19297635605006952,1.0020271102974871,0.001
0.19367176634214184,1.0009370264602004,0.001
0.19436717663421416,1.0012906229565754,0.001
0.19506258692628647,0.998437092405221,0.001
0.1957579972183588,0.9996212780426932,0.001
0.1964534075104311,1.0000756057846634,0.001
0.19714881780250343,0.9988571005358641,0.001
0.1978442280945758,0.9997950594176469,0.001
0.19853963838664812,0.9980119286070801,0.001
0.19923504867872044,0.9976490293336111,0.001
0.19993045897079276,0.9985967810384377,0.001
0.20062586926286508,0.9985490466756303,0.001
0.2013212795549374,1.000543856153473,0.001
0.2020166898470097,0.9994059540669641,0.001
0.20271210013908203,1.0002205737316474,0.001
0.20340751043115435,0.9990146642158604,0.001
0.20410292072322667,0.9985840363665842,0.001
0.20479833101529898,0.9981735504612504,0.001
0.2054937413073713,1.0013802432334746,0.001
0.20618915159944368,0.9997684550915891,0.001
0.206884561891516,1.0011686993974551,0.001
0.2075799721835883,1.001043096851272,0.001
0.20827538247566063,1.0014551783288144,0.001
0.20897079276773295,0.9977139900596979,0.001
0.20966620305980527,0.9997839055883705,0.001
0.21036161335187759,1.0022593537012423,0.001
0.2110570236439499,0.9994282271252569,0.001
0.21175243393602222,1.001430149544963,0.001
0.21244784422809454,1.000487101562154,0.001
0.21314325452016686,1.0008065766950505,0.001
0.21383866481223918,1.001683449524655,0.001
0.2145340751043115,1.0010556720852164,0.001
0.21522948539638387,1.0000692146121335,0.001
0.2159248956884562,1.0000278783023013,0.001
0.2166203059805285,1.0000064221892884,0.001
0.21731571627260082,0.9992041135066322,0.001
0.21801112656467314,1.000270281665182,0.001
0.21870653685674546,0.9994441960670228,0.001
0.21940194714881778,0.9993418702454059,0.001
0.2200973574408901,1.0008361668875123,0.001
0.2207927677329624,1.000622009642065,0.001
0.22148817802503473,0.9995815093187921,0.001
0.22218358831710705,0.9996330503313471,0.001
0.22287899860917937,0.9998031605370908,0.001
0.22357440890125174,1.0004455901895208,0.001
0.22426981919332406,0.9982803226693819,0.001
0.22496522948539638,1.00190965702153,0.001
0.2256606397774687,0.9996570087950081,0.001
0.22635605006954101,0.9995801703432958,0.001
0.22705146036161333,1.000546791388247,0.001
0.22774687065368565,1.0014198673872348,0.001
0.22844228094575797,1.0001221348104612,0.001
0.2291376912378303,0.9983742549895924,0.001
0.2298331015299026,1.0017662466133515,0.001
0.23052851182197492,0.9997158999296751,0.001
0.23122392211404724,1.0005347188233935,0.001
0.23191933240611956,1.000379670724274,0.001
0.23261474269819193,0.9987279254938793,0.001
0.23331015299026425,1.0021736201261753,0.001
0.23400556328233657,1.0010450030622817,0.001
0.2347009735744089,0.9983366465605327,0.001
0.2353963838664812,0.9996710129341044,0.001
0.23609179415855353,1.0020995000850177,0.001
0.23678720445062584,0.9991610022873786,0.001
0.23748261474269816,0.997643243062103,0.001
0.23817802503477048,0.9998552449296418,0.001
0.2388734353268428,1.0002527713048754,0.001
0.23956884561891512,1.000558242000443,0.001
0.24026425591098743,0.9991016287672163,0.001
0.2409596662030598,0.9997563351622838,0.001
0.24165507649513213,1.0003431516351406,0.001
0.24235048678720444,0.9998493181707465,0.001
0.24304589707927676,1.0018055223702746,0.001
0.24374130737134908,0.998893254266258,0.001
0.2444367176634214,0.9987523723271698,0.001
0.24513212795549372,0.9987498646525641,0.001
0.24582753824756604,1.000169516532789,0.001
0.24652294853963835,1.0004434015538333,0.001
0.24721835883171067,1.0005504897636994,0.001
0.247913769123783,1.000110381372003,0.001
0.2486091794158553,1.0001696456412787,0.001
0.24930458970792763,0.9991537990794432,0.001
0.25,1.0003361291200679,0.001
